ano,experiencia,contrato,cargo,salario,moeda,salario_em_usd,residencia,tipo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2025,Pleno,Integral,Data Scientist,105500,USD,105500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,335720,USD,335720,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,163064,USD,163064,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,29352,EUR,30896,AT,Presencial,AT,Média,AUT
2025,Pleno,Integral,Data Scientist,29352,EUR,30896,AT,Presencial,AT,Média,AUT
2025,Senior,Integral,Data Scientist,32292,EUR,33991,AT,Presencial,AT,Média,AUT
2025,Senior,Integral,Data Scientist,32292,EUR,33991,AT,Presencial,AT,Média,AUT
2025,Pleno,Integral,Data Scientist,121900,USD,121900,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,90100,USD,90100,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,75000,USD,75000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,54000,USD,54000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,96400,USD,96400,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,96400,USD,96400,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,96400,USD,96400,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,96400,USD,96400,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,96400,USD,96400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,232300,USD,232300,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,159800,USD,159800,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,209000,USD,209000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,94500,USD,94500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,288000,USD,288000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,209500,USD,209500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,253000,USD,253000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,184000,USD,184000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,288000,USD,288000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,209500,USD,209500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,253000,USD,253000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,184000,USD,184000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,288000,USD,288000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,209500,USD,209500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,253000,USD,253000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,184000,USD,184000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,288000,USD,288000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,209500,USD,209500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,253000,USD,253000,CA,Presencial,CA,Média,CAN
2025,Senior,Integral,Data Scientist,184000,USD,184000,CA,Presencial,CA,Média,CAN
2025,Pleno,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,136000,USD,136000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,80000,EUR,84210,IE,Presencial,IE,Média,IRL
2025,Senior,Integral,Data Scientist,51200,EUR,53894,IE,Presencial,IE,Média,IRL
2025,Pleno,Integral,Data Scientist,212800,USD,212800,US,Presencial,US,Grande,USA
2025,Pleno,Integral,Data Scientist,125500,USD,125500,US,Presencial,US,Grande,USA
2025,Senior,Integral,Data Scientist,235560,USD,235560,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,157040,USD,157040,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,294000,USD,294000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,137600,USD,137600,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,293800,USD,293800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,165500,USD,165500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,278900,USD,278900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,157000,USD,157000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,208800,USD,208800,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,98300,USD,98300,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,294000,USD,294000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,137600,USD,137600,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,234000,USD,234000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,211000,USD,211000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,172486,USD,172486,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,136301,USD,136301,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,211000,USD,211000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,128000,USD,128000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,223516,USD,223516,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,159654,USD,159654,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,234000,USD,234000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,117000,USD,117000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,234000,USD,234000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,117000,USD,117000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,195700,USD,195700,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,104800,USD,104800,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,44500,EUR,46842,AT,Presencial,AT,Média,AUT
2025,Pleno,Integral,Data Scientist,44500,EUR,46842,AT,Presencial,AT,Média,AUT
2025,Senior,Integral,Data Scientist,56400,EUR,59368,NL,Presencial,NL,Média,NLD
2025,Senior,Integral,Data Scientist,44400,EUR,46736,NL,Presencial,NL,Média,NLD
2025,Senior,Integral,Data Scientist,199700,USD,199700,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,165100,USD,165100,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,131400,USD,131400,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,108000,USD,108000,US,Remoto,US,Média,USA
